SF_6652_19,SF_6651_19,SF_6650_19,SF_6649_19,SF_6648_19,SF_6647_19,SF_6646_19,SF_6645_19,SF_6644_19,SF_6643_19,SF_6642_19,SF_6641_19,SF_6624_19,SF_6623_19,SF_6622_19,SF_6621_19,SF_6620_19,SF_6619_19,SF_6618_19,SF_6617_19,SF_6616_19,SF_6615_19,SF_6614_19,SF_6613_19,SF_6612_19,SF_6611_19,SF_6610_19,SF_6609_19,SF_6608_19,SF_6607_19,SF_6606_19,SF_6605_19,SF_6604_19,SF_6581_19,SF_6580_19,SF_6579_19,SF_6578_19,SF_6577_19,SF_6576_19,SF_6575_19,SF_6574_19,SF_6573_19,SF_6572_19,SF_6571_19,SF_6570_19,SF_6569_19,SF_6568_19,SF_6567_19,SF_6566_19,SF_6709_19,SF_6708_19,SF_6707_19,SF_6706_19,SF_6705_19,SF_6704_19,SF_6703_19,SF_6702_19,SF_6701_19,SF_6700_19,SF_6699_19,SF_6698_19,SF_6697_19,SF_6696_19,SF_6695_19,SF_6716_19,SF_6717_19,SF_6718_19,SF_6719_19,SF_6720_19,SF_6721_19,SF_6722_19,SF_6723_19,SF_6724_19,SF_6725_19,SF_6726_19,SF_6727_19,SF_6728_19,SF_6729_19,SF_6730_19,SF_6731_19,SF_6691_19,SF_6690_19,SF_6689_19,SF_6688_19,SF_6687_19,SF_6686_19,SF_6685_19,SF_6684_19,SF_6683_19,SF_6682_19,SF_6681_19,SF_6680_19,SF_6679_19,SF_6678_19,SF_6677_19,SF_6676_19,SF_6675_19,SF_6674_19,SF_6673_19,SF_6672_19,SF_6671_19,SF_6664_19,SF_6663_19,SF_6662_19,SF_6661_19,SF_6660_19,SF_6659_19,SF_6658_19,SF_6657_19,SF_6656_19,SF_6655_19,SF_6654_19,SF_6653_19
-1384031.4,-1386928.6,-1392809.8,-1401826.2,-1413771.4,-1428591.8,-1446224.5,-1466530.9,-1489893.2,-1516373.5,-1547729.0,-1584970.5,-1602907.1,-1628575.8,-1675692.4,-1730066.8,-1781053.4,-1832596.6,-1881957.9,-1927351.1,-1967278.5,-2000451.2,-2024884.9,-2042667.2,-2051756.6,-2053070.8,-2047643.1,-2036959.9,-2021979.1,-2003408.4,-1980957.4,-1959573.1,-1936378.5,-1889490.9,-1894042.4,-1883208.9,-1865387.9,-1838143.6,-1805073.5,-1763681.5,-1715798.5,-1660534.4,-1601488.1,-1540913.5,-1478657.0,-1422899.9,-1375292.0,-1321476.2,-1261170.2,-1234606.8,-1234158.5,-1242374.9,-1250371.5,-1255302.5,-1260691.4,-1264916.2,-1266718.9,-1266046.0,-1263360.5,-1260608.6,-1258902.8,-1253298.6,-1245250.5,-1244279.6,-1300114.0,-1359556.8,-1417418.8,-1468661.1,-1530245.5,-1601630.6,-1671681.8,-1739256.2,-1801414.8,-1852451.4,-1895569.0,-1931836.1,-1965201.4,-1996331.9,-2016054.5,-2021883.8,-2078002.1,-2109136.5,-2131029.2,-2150327.5,-2165121.0,-2174675.2,-2178251.0,-2175459.0,-2165423.2,-2147406.8,-2120356.2,-2087480.1,-2046163.9,-1998382.4,-1945459.1,-1889271.0,-1831352.9,-1773784.5,-1711008.2,-1640658.5,-1648456.0,-1595365.4,-1557885.8,-1524338.9,-1495992.0,-1471242.9,-1449763.4,-1431453.4,-1415928.1,-1403537.5,-1394024.6,-1387618.4,-1384192.0
-1337646.0,-1340842.9,-1347385.1,-1357395.5,-1370654.9,-1387080.9,-1406586.1,-1429022.0,-1454712.2,-1483694.8,-1517621.4,-1557704.0,-1578469.1,-1606078.0,-1654824.1,-1710157.6,-1763351.9,-1815257.0,-1865158.2,-1910305.0,-1949822.5,-1982457.2,-2006246.6,-2023338.1,-2031788.0,-2032373.0,-2026440.1,-2015494.0,-2000600.6,-1982554.6,-1960955.9,-1939724.9,-1916554.1,-1877777.1,-1878673.4,-1866283.9,-1848974.2,-1820988.9,-1787810.5,-1746500.4,-1700475.8,-1648069.9,-1591669.2,-1532744.2,-1470978.5,-1415917.4,-1369209.2,-1317155.2,-1254658.9,-1233833.0,-1234814.8,-1244722.1,-1254733.9,-1260649.8,-1266526.0,-1270947.0,-1272749.8,-1271841.9,-1268755.4,-1265321.1,-1262329.9,-1255291.9,-1246382.0,-1245186.6,-1293897.5,-1353189.6,-1409069.4,-1458706.5,-1518826.6,-1588708.9,-1656829.2,-1721414.5,-1781256.4,-1830080.6,-1871129.9,-1908559.6,-1943877.2,-1975421.5,-1996416.0,-2005624.1,-2051806.1,-2083400.4,-2105803.0,-2125212.2,-2140391.8,-2150575.8,-2154999.8,-2153291.0,-2144331.8,-2127446.2,-2101485.2,-2069429.6,-2028847.8,-1981411.9,-1928760.0,-1872099.8,-1814100.5,-1754545.9,-1691309.0,-1619754.4,-1625364.6,-1568939.6,-1528688.6,-1492546.0,-1461659.6,-1434516.1,-1410830.0,-1390544.5,-1373315.8,-1359494.1,-1348877.8,-1341702.6,-1337868.0
-1352380.2,-1354979.8,-1360415.0,-1368855.1,-1380125.9,-1394188.5,-1410936.9,-1430186.9,-1452374.6,-1477522.1,-1507270.5,-1542621.8,-1558257.5,-1593641.0,-1650524.0,-1714440.2,-1774966.5,-1835306.2,-1890948.5,-1941440.2,-1985664.4,-2021679.0,-2047341.2,-2064839.8,-2072209.1,-2068864.9,-2056999.9,-2038360.8,-2013395.6,-1982725.0,-1946128.8,-1909044.2,-1845332.2,-1830632.5,-1815940.2,-1792060.8,-1764309.4,-1728194.5,-1686072.8,-1634731.1,-1578699.1,-1519609.2,-1457586.8,-1392975.1,-1325825.6,-1267539.9,-1219561.1,-1167674.4,-1116570.4,-1068317.4,-1051431.1,-1049163.8,-1049444.5,-1048446.1,-1048957.5,-1050545.4,-1051360.0,-1051642.6,-1052985.1,-1056630.1,-1061848.5,-1064351.4,-1067468.4,-1080597.6,-1139816.8,-1196323.9,-1254314.0,-1304834.5,-1365834.9,-1436864.2,-1506976.1,-1575686.4,-1641625.2,-1701726.9,-1756141.0,-1801864.0,-1845253.0,-1887053.2,-1920810.9,-1942047.0,-1970810.8,-2039317.2,-2076908.1,-2110437.8,-2136348.0,-2155048.2,-2166464.2,-2170354.8,-2165623.5,-2151017.0,-2126872.2,-2095613.5,-2054042.5,-2004175.1,-1947676.9,-1886395.6,-1820548.4,-1754590.6,-1683359.8,-1605382.5,-1603282.2,-1556834.0,-1521423.9,-1489026.0,-1461490.2,-1437389.2,-1416518.9,-1398744.4,-1383666.5,-1371654.9,-1362411.4,-1356132.4,-1352690.2
-1410061.9,-1411453.2,-1414436.5,-1419292.5,-1425918.0,-1434375.4,-1444586.5,-1456366.6,-1470387.5,-1486820.9,-1507635.6,-1534047.5,-1538033.1,-1569160.0,-1625499.1,-1688477.0,-1752249.5,-1814214.5,-1870621.4,-1922857.0,-1968883.5,-2006568.0,-2033890.5,-2052858.5,-2061163.0,-2058113.5,-2045146.0,-2024484.1,-1996955.2,-1962974.6,-1922506.8,-1881310.6,-1804305.0,-1798704.6,-1781297.1,-1756215.6,-1727567.6,-1690298.5,-1646987.1,-1594891.2,-1537380.6,-1477941.8,-1416001.1,-1351631.4,-1284760.6,-1226694.2,-1179250.5,-1129333.2,-1079628.1,-1029874.4,-1009877.7,-1006532.75,-1006316.9,-1003978.06,-1002559.1,-1001738.7,-1002108.2,-1004495.1,-1008320.75,-1013884.2,-1019820.25,-1023310.6,-1028227.06,-1044529.44,-1102511.5,-1157958.6,-1215423.0,-1265634.8,-1326144.0,-1396415.9,-1465812.6,-1534064.1,-1600073.8,-1660601.8,-1717839.8,-1764544.6,-1809299.2,-1852169.4,-1887884.1,-1909746.0,-1935103.9,-2012525.2,-2053046.5,-2089173.6,-2116829.2,-2136757.5,-2149147.5,-2153698.2,-2149463.8,-2135035.8,-2111003.0,-2079485.2,-2037274.6,-1986374.5,-1928572.8,-1866859.6,-1799038.9,-1731227.0,-1659778.2,-1582923.5,-1584231.1,-1550626.9,-1523820.8,-1499803.0,-1480491.9,-1464120.4,-1450411.4,-1439032.4,-1429472.8,-1422086.0,-1416398.0,-1412559.5,-1410340.5
-1378612.8,-1380575.5,-1384604.5,-1390910.4,-1399322.0,-1409869.1,-1422533.0,-1437213.9,-1454494.1,-1474544.8,-1499258.6,-1530242.5,-1538805.4,-1567219.9,-1621002.6,-1682616.2,-1742172.6,-1802211.2,-1858096.6,-1909065.2,-1954304.0,-1991799.6,-2019333.1,-2039200.8,-2049412.5,-2049943.6,-2042930.2,-2030193.0,-2012364.0,-1990274.2,-1963595.4,-1935528.4,-1885821.2,-1865209.8,-1851427.0,-1828768.6,-1803468.0,-1765382.6,-1721191.1,-1668919.1,-1611016.6,-1549211.2,-1485182.6,-1419629.5,-1352056.4,-1293983.2,-1246379.2,-1197701.9,-1149069.8,-1106912.9,-1085136.5,-1083387.0,-1084446.6,-1084134.5,-1084595.0,-1085880.8,-1086791.4,-1087413.0,-1088448.2,-1091277.2,-1094609.6,-1095470.9,-1097675.6,-1117015.8,-1178655.6,-1237278.6,-1292411.2,-1342923.6,-1404108.0,-1476223.6,-1548033.2,-1618665.8,-1686174.0,-1747683.6,-1802343.9,-1848317.0,-1892583.4,-1931012.4,-1959899.4,-1975905.5,-2008077.2,-2063884.0,-2093669.9,-2119063.2,-2137947.0,-2150457.8,-2156363.5,-2155562.0,-2146885.0,-2129279.2,-2102734.8,-2069590.4,-2026509.5,-1975603.2,-1918381.6,-1856770.1,-1790571.4,-1724862.1,-1655495.0,-1579636.5,-1584039.4,-1543208.0,-1512060.1,-1484741.6,-1462382.0,-1443271.9,-1427049.2,-1413449.9,-1401979.6,-1392974.9,-1386043.2,-1381378.1,-1378797.8
-1440126.2,-1441785.1,-1445117.9,-1450367.2,-1457363.9,-1466158.2,-1476753.0,-1489058.9,-1503683.9,-1520826.6,-1542513.5,-1569748.4,-1574524.9,-1595612.2,-1642541.4,-1698310.9,-1752133.0,-1806106.6,-1858520.8,-1906555.6,-1948972.4,-1984242.9,-2010301.2,-2029049.2,-2038433.9,-2038681.4,-2031627.9,-2018731.9,-2000831.0,-1978760.2,-1952140.9,-1926121.6,-1890387.9,-1847414.1,-1845547.9,-1829041.2,-1806108.8,-1774093.6,-1736150.0,-1690187.9,-1638706.1,-1582740.5,-1523906.0,-1463327.9,-1399567.5,-1343298.8,-1294948.9,-1240520.6,-1180513.5,-1149847.2,-1143803.0,-1146389.0,-1150977.4,-1152852.5,-1157391.4,-1161382.1,-1163137.9,-1162548.0,-1160553.6,-1160086.6,-1162883.5,-1162021.9,-1160025.2,-1163814.5,-1218600.1,-1278010.5,-1336290.9,-1387682.8,-1448703.8,-1519689.5,-1589904.9,-1658356.2,-1722719.9,-1777122.1,-1824467.0,-1865802.6,-1905294.4,-1941260.2,-1966437.4,-1977961.4,-2030490.0,-2073069.4,-2099560.5,-2122888.5,-2140616.5,-2152324.2,-2157471.2,-2155891.8,-2146532.8,-2128936.8,-2102453.2,-2069416.5,-2027559.9,-1978601.6,-1923768.4,-1864703.4,-1803684.6,-1742726.8,-1677827.8,-1608057.0,-1619004.4,-1580909.9,-1553366.8,-1529216.5,-1509968.1,-1493711.1,-1480069.9,-1468750.8,-1459228.4,-1451843.4,-1446147.1,-1442343.0,-1440224.8
-1313445.8,-1316461.2,-1322705.4,-1332305.1,-1345044.9,-1360849.6,-1379628.6,-1401237.0,-1426026.1,-1454049.9,-1486948.4,-1526052.6,-1545884.2,-1575861.1,-1627951.0,-1685511.8,-1742723.5,-1797331.6,-1849389.4,-1896210.8,-1937209.9,-1970903.4,-1995349.2,-2012758.8,-2021160.6,-2021133.9,-2014107.4,-2001669.6,-1984676.6,-1963735.4,-1938467.6,-1912764.8,-1872731.5,-1833035.1,-1826601.9,-1806639.5,-1781811.1,-1746813.0,-1705046.6,-1656373.1,-1602587.4,-1543956.4,-1483106.9,-1421824.2,-1357449.8,-1301153.1,-1253778.2,-1202410.0,-1143875.4,-1113656.2,-1103486.1,-1106002.6,-1110226.2,-1111137.6,-1113449.2,-1115958.9,-1117390.6,-1117661.8,-1117383.4,-1118225.1,-1120374.5,-1118607.9,-1116898.9,-1125458.9,-1179095.2,-1242708.6,-1299857.4,-1350381.6,-1411358.8,-1482239.4,-1552683.4,-1621775.0,-1687306.6,-1744905.5,-1794919.6,-1838723.4,-1881354.1,-1917526.9,-1943863.8,-1956798.1,-2002298.9,-2050311.5,-2078004.6,-2101956.0,-2120251.5,-2132707.0,-2138808.0,-2138403.2,-2130316.0,-2113853.5,-2088243.0,-2056324.1,-2015199.9,-1966839.9,-1912830.4,-1853971.9,-1793436.6,-1730418.1,-1664229.8,-1590559.1,-1593450.4,-1539152.8,-1499851.5,-1464555.0,-1434424.1,-1407956.6,-1384890.1,-1365142.6,-1348362.6,-1334902.6,-1324546.4,-1317525.2,-1313734.1
-1311243.5,-1314303.0,-1320720.4,-1330618.8,-1343793.6,-1360160.2,-1379591.1,-1401900.8,-1427433.4,-1456143.5,-1489564.8,-1528720.2,-1549251.1,-1586288.9,-1644101.9,-1707437.4,-1768502.4,-1827690.2,-1882379.8,-1931467.5,-1974161.5,-2008694.6,-2032928.1,-2049161.1,-2055396.1,-2051304.5,-2039048.0,-2020357.4,-1995665.8,-1965757.0,-1930299.2,-1894479.0,-1834669.5,-1814887.1,-1801077.0,-1777346.1,-1749776.2,-1712996.9,-1670995.2,-1620374.9,-1564521.0,-1506091.6,-1444965.0,-1381585.9,-1315807.2,-1258697.0,-1211328.4,-1159557.6,-1107437.9,-1063115.8,-1047521.6,-1046098.75,-1046748.4,-1045825.7,-1046725.0,-1048593.5,-1049576.6,-1049798.5,-1050845.9,-1054000.5,-1059204.9,-1061329.9,-1063594.0,-1075745.8,-1132299.8,-1188837.4,-1246099.0,-1295789.8,-1356026.9,-1426014.6,-1495307.2,-1563487.4,-1628994.2,-1688560.9,-1742077.5,-1787668.8,-1831503.0,-1873209.8,-1906537.8,-1927484.2,-1958738.1,-2024533.6,-2061266.6,-2094181.5,-2120002.8,-2138957.0,-2150859.8,-2155421.5,-2151495.2,-2137759.8,-2114472.0,-2084036.5,-2043522.4,-1994686.6,-1939389.2,-1878749.4,-1814173.9,-1748101.6,-1677347.9,-1599110.1,-1595539.8,-1543663.2,-1504433.5,-1468377.2,-1437273.6,-1409812.8,-1385834.6,-1365274.5,-1347792.1,-1333751.0,-1322949.0,-1315603.6,-1311612.9
-1308431.6,-1311407.9,-1317668.6,-1327345.8,-1340246.0,-1356286.5,-1375323.5,-1397153.5,-1422141.8,-1450261.4,-1483059.5,-1521660.6,-1541369.6,-1579733.2,-1639142.6,-1703377.8,-1766231.5,-1826749.5,-1881948.4,-1931720.6,-1974997.8,-2009934.9,-2034471.5,-2050837.6,-2057024.1,-2052619.8,-2039590.9,-2019754.2,-1993704.9,-1962099.2,-1924748.2,-1886771.4,-1819594.1,-1808292.0,-1791693.1,-1766917.5,-1738891.0,-1701429.9,-1658511.8,-1607162.6,-1550039.4,-1490882.1,-1429234.0,-1365287.1,-1298897.8,-1241215.2,-1193805.1,-1143839.9,-1092543.6,-1046028.3,-1027102.75,-1024313.7,-1023942.2,-1021934.75,-1021276.94,-1021567.7,-1022155.9,-1023567.06,-1026271.9,-1031147.3,-1036906.75,-1040038.4,-1043912.25,-1059602.1,-1117209.4,-1173447.9,-1230399.8,-1280349.1,-1340644.1,-1410736.1,-1480072.8,-1548275.8,-1613952.5,-1673836.6,-1729128.5,-1774930.1,-1819324.5,-1861586.9,-1896097.2,-1917748.9,-1943969.4,-2014566.6,-2052983.5,-2087468.9,-2114518.2,-2134524.2,-2147430.0,-2152876.0,-2149740.0,-2136497.0,-2113551.8,-2083196.0,-2042716.5,-1993515.5,-1937566.1,-1876661.6,-1810555.8,-1743296.2,-1671955.5,-1592490.8,-1588349.4,-1537919.9,-1499063.1,-1463312.9,-1432523.9,-1405385.4,-1381740.9,-1361508.2,-1344326.4,-1330545.9,-1319946.6,-1312737.1,-1308809.8
-1395825.1,-1397554.1,-1401129.0,-1406785.2,-1414377.6,-1423953.8,-1435475.8,-1448805.6,-1464562.6,-1482906.4,-1505767.5,-1534501.8,-1540523.9,-1569132.8,-1623147.2,-1684781.9,-1744986.8,-1805440.2,-1861300.8,-1912413.8,-1957601.0,-1994730.2,-2021630.4,-2040485.1,-2049324.9,-2047788.4,-2037889.1,-2021649.9,-1999617.9,-1972633.2,-1940404.9,-1907240.4,-1850877.0,-1835683.4,-1821050.5,-1797757.6,-1771381.6,-1733597.0,-1690947.2,-1639699.2,-1582883.5,-1523248.6,-1461200.4,-1397138.5,-1330706.5,-1273090.2,-1225853.4,-1176309.0,-1124123.6,-1080205.2,-1061865.5,-1060394.8,-1061067.8,-1060380.8,-1061030.4,-1062500.6,-1063488.9,-1064087.1,-1065549.2,-1068783.9,-1073475.6,-1075258.4,-1077565.2,-1093014.4,-1151256.6,-1208862.0,-1265200.8,-1315268.8,-1375850.5,-1446518.5,-1516545.6,-1585391.8,-1651383.9,-1711302.4,-1765859.5,-1811932.5,-1856448.2,-1897001.8,-1928782.8,-1947828.1,-1975488.4,-2037746.9,-2071833.9,-2101566.8,-2124227.5,-2140069.0,-2148961.5,-2150690.0,-2144178.0,-2128278.0,-2103230.8,-2071095.5,-2028799.2,-1978342.4,-1921214.5,-1860033.6,-1793438.2,-1727300.8,-1657543.8,-1582061.0,-1585620.5,-1548334.1,-1519363.9,-1493717.0,-1472896.1,-1455166.2,-1440208.9,-1427730.1,-1417215.9,-1409006.1,-1402677.1,-1398416.1,-1396026.2
-1364582.0,-1366624.2,-1370860.6,-1377488.5,-1386319.6,-1397359.2,-1410572.2,-1425852.6,-1443748.5,-1464399.1,-1489677.6,-1520973.8,-1530091.4,-1556871.1,-1609037.4,-1668005.2,-1726664.9,-1784298.5,-1838222.0,-1886981.9,-1929941.5,-1965317.4,-1990949.6,-2008976.8,-2017429.0,-2016235.0,-2007751.9,-1993473.0,-1974231.4,-1950974.5,-1923216.5,-1894620.8,-1849315.1,-1824195.2,-1813304.4,-1792122.6,-1767268.4,-1730689.6,-1688650.9,-1638967.4,-1584430.0,-1526783.0,-1466550.5,-1404867.0,-1340581.5,-1284517.6,-1237509.9,-1186298.2,-1130380.0,-1097378.9,-1083715.8,-1084641.0,-1086917.9,-1086995.4,-1089183.4,-1091898.2,-1093290.2,-1093326.4,-1093278.8,-1095080.1,-1098932.4,-1099175.5,-1099559.1,-1110888.5,-1162660.8,-1222390.2,-1278691.2,-1328258.6,-1388145.4,-1457719.0,-1526781.1,-1594813.1,-1659773.0,-1718243.9,-1769029.8,-1813936.6,-1857946.9,-1896652.9,-1925772.6,-1942507.6,-1977307.8,-2029419.5,-2059516.1,-2085537.2,-2105581.5,-2119488.2,-2126847.5,-2127503.2,-2120307.2,-2104298.2,-2079362.1,-2047733.9,-2006288.5,-1957136.2,-1901789.4,-1841759.5,-1777670.8,-1713272.5,-1645067.8,-1571830.1,-1577289.8,-1535259.5,-1503567.2,-1475532.2,-1452461.4,-1432623.4,-1415704.1,-1401452.4,-1389397.0,-1379882.0,-1372538.5,-1367573.8,-1364817.8
-1445142.0,-1446562.2,-1449384.6,-1453869.6,-1459852.6,-1467405.6,-1476549.8,-1487213.4,-1500056.9,-1515326.2,-1535124.0,-1560638.2,-1562432.1,-1581528.4,-1627612.0,-1683080.1,-1737069.9,-1791060.5,-1843684.1,-1891810.1,-1934418.6,-1969821.4,-1996043.6,-2014978.5,-2024619.2,-2025232.2,-2018618.8,-2006402.5,-1989557.2,-1968928.2,-1944147.4,-1919704.6,-1887134.5,-1847459.0,-1843859.6,-1826857.9,-1804603.2,-1772163.9,-1733783.4,-1688156.5,-1637352.0,-1581735.0,-1523453.4,-1463669.9,-1400466.8,-1344706.4,-1296852.1,-1243165.5,-1180850.1,-1156372.6,-1149509.5,-1151929.8,-1156627.4,-1158495.6,-1162762.8,-1166536.9,-1168239.1,-1167767.9,-1166010.8,-1165693.2,-1168140.6,-1166896.5,-1165211.8,-1170251.0,-1220435.6,-1280554.4,-1338609.8,-1389602.5,-1450120.2,-1520463.6,-1589920.8,-1657537.4,-1721144.6,-1775120.6,-1821810.8,-1862961.1,-1903699.1,-1939192.1,-1964403.0,-1976582.8,-2023150.8,-2063804.6,-2089311.9,-2111497.5,-2128386.5,-2139474.0,-2144182.8,-2142338.0,-2132820.0,-2115205.8,-2088833.2,-2055856.6,-2014104.6,-1965169.5,-1910294.4,-1850959.6,-1789637.0,-1728469.9,-1663532.1,-1594476.1,-1606854.5,-1571301.5,-1545564.2,-1523346.6,-1506013.0,-1491557.6,-1479582.8,-1469748.1,-1461499.9,-1455175.2,-1450288.4,-1447040.4,-1445210.1
-1436569.8,-1438137.5,-1441255.1,-1446173.8,-1452721.9,-1460964.1,-1470936.6,-1482577.0,-1496536.5,-1513087.2,-1534386.9,-1562061.5,-1566391.0,-1583445.4,-1627870.2,-1681602.6,-1733320.6,-1785813.0,-1837185.9,-1884673.6,-1926794.4,-1962282.8,-1989050.8,-2009197.1,-2020738.6,-2024629.4,-2021957.8,-2014487.0,-2003315.4,-1989115.9,-1971635.0,-1954022.6,-1931150.5,-1896125.6,-1894098.4,-1879574.6,-1860629.8,-1830649.1,-1793611.6,-1749444.9,-1699509.6,-1642494.1,-1582722.8,-1522316.8,-1459721.5,-1403650.2,-1356532.9,-1304677.8,-1247103.0,-1230807.2,-1225584.2,-1231251.2,-1238117.5,-1241451.5,-1244801.4,-1247711.9,-1249259.4,-1249270.9,-1248299.8,-1247476.8,-1246572.4,-1241941.5,-1236485.6,-1241008.2,-1284720.0,-1350914.1,-1409192.8,-1460267.0,-1522356.4,-1593931.8,-1663991.9,-1731467.5,-1794119.5,-1847284.6,-1893093.6,-1932610.4,-1970370.4,-2000889.2,-2021265.6,-2029608.8,-2071448.8,-2102077.5,-2121361.8,-2137332.2,-2148799.5,-2155167.8,-2155766.8,-2150296.8,-2137819.0,-2117776.2,-2089036.8,-2054435.2,-2011515.5,-1962059.0,-1907322.8,-1848762.9,-1788880.8,-1729043.0,-1665956.4,-1597324.0,-1612296.1,-1572284.4,-1544285.9,-1520633.9,-1502103.1,-1486648.5,-1473783.4,-1463179.5,-1454284.4,-1447420.1,-1442123.1,-1438598.4,-1436634.5
-1349715.5,-1352150.2,-1357208.1,-1365057.0,-1375496.5,-1388494.0,-1403980.6,-1421824.6,-1442480.9,-1466019.8,-1494168.0,-1528065.8,-1541489.6,-1570530.2,-1623450.4,-1682464.0,-1740966.4,-1797557.2,-1850761.0,-1898512.4,-1940310.8,-1974452.9,-1998781.6,-2015422.2,-2022371.5,-2019615.5,-2009278.6,-1992848.1,-1971117.6,-1944958.0,-1913940.8,-1882973.1,-1834695.0,-1800732.1,-1791858.2,-1770427.8,-1744184.1,-1707834.9,-1666598.1,-1617928.0,-1564001.8,-1507592.2,-1448604.2,-1387566.9,-1323554.4,-1267858.1,-1220375.2,-1167332.1,-1109757.1,-1076006.2,-1064770.4,-1065197.0,-1066758.8,-1066009.8,-1068609.8,-1071594.2,-1073007.8,-1072827.5,-1072605.8,-1074714.5,-1080106.4,-1081420.1,-1082559.1,-1090943.6,-1142624.5,-1201022.0,-1258453.6,-1308663.4,-1368097.1,-1437437.2,-1506351.4,-1574250.4,-1639060.0,-1696826.8,-1747167.5,-1791836.6,-1835352.0,-1875036.5,-1905198.1,-1922225.6,-1964014.5,-2019748.8,-2051959.2,-2080658.9,-2103158.0,-2119304.5,-2128671.8,-2131090.0,-2125410.5,-2110651.8,-2086765.8,-2056146.9,-2015581.8,-1967324.8,-1912900.8,-1853430.8,-1790710.6,-1726742.2,-1658577.1,-1584975.5,-1588035.2,-1542132.1,-1507986.9,-1477182.2,-1451310.6,-1428771.8,-1409329.1,-1392803.2,-1378780.2,-1367619.0,-1359014.4,-1353184.2,-1349985.2
-1374446.1,-1376506.0,-1380741.2,-1387353.6,-1396156.4,-1407156.0,-1420321.2,-1435548.8,-1453380.4,-1473973.4,-1499223.1,-1530489.1,-1539474.2,-1564409.0,-1614711.8,-1672297.0,-1729346.6,-1785312.5,-1838431.5,-1886500.1,-1928844.0,-1963776.9,-1989226.9,-2007255.6,-2015928.2,-2015419.4,-2007787.6,-1994517.2,-1976638.8,-1954987.1,-1929061.1,-1902549.5,-1864270.4,-1833792.5,-1826803.5,-1808327.4,-1785745.9,-1751611.4,-1711833.9,-1664333.8,-1611533.9,-1554753.0,-1495666.8,-1435661.6,-1372433.4,-1317315.2,-1270757.8,-1219753.8,-1161027.4,-1133615.0,-1124782.0,-1128451.4,-1133810.0,-1136245.9,-1140689.2,-1144521.8,-1146169.5,-1145563.2,-1143719.5,-1143063.2,-1144445.4,-1142062.1,-1139659.0,-1146523.5,-1195268.0,-1253998.5,-1309999.6,-1359242.1,-1418391.9,-1487237.9,-1555444.2,-1622479.6,-1686391.6,-1742999.4,-1791876.9,-1834839.6,-1877225.9,-1914134.0,-1941183.2,-1955960.4,-1993899.9,-2040256.1,-2068399.1,-2092572.9,-2111163.5,-2123859.5,-2130150.8,-2129909.2,-2121870.5,-2105399.2,-2080017.9,-2048103.2,-2006748.4,-1957919.8,-1903027.9,-1843431.2,-1780891.2,-1717660.2,-1650764.6,-1578804.9,-1585901.0,-1543313.5,-1511794.6,-1483997.6,-1461178.5,-1441571.0,-1424849.4,-1410769.8,-1398862.8,-1389472.8,-1382229.1,-1377343.2,-1374644.2
-1321484.2,-1324437.4,-1330538.8,-1339917.8,-1352397.2,-1367907.9,-1386355.0,-1407583.9,-1431976.4,-1459568.0,-1491947.6,-1530567.0,-1549044.6,-1584247.2,-1640959.2,-1704166.6,-1764507.4,-1824162.5,-1879371.4,-1929255.8,-1972965.6,-2008731.9,-2034418.2,-2052392.9,-2060717.4,-2059351.0,-2050421.9,-2035795.8,-2015957.2,-1991853.4,-1963211.1,-1933557.5,-1882700.6,-1870213.9,-1854645.2,-1831744.5,-1806435.2,-1768587.8,-1725571.2,-1673917.8,-1616440.4,-1555588.4,-1492359.8,-1427230.6,-1359706.4,-1301725.8,-1253895.0,-1205216.1,-1155855.6,-1112976.1,-1092176.4,-1089963.6,-1090902.5,-1090815.5,-1091747.5,-1093350.1,-1094256.4,-1094592.4,-1095276.1,-1097799.0,-1101204.0,-1102373.9,-1104888.8,-1123088.5,-1184222.5,-1240656.9,-1296203.1,-1346729.5,-1407464.6,-1479027.8,-1549909.5,-1619334.1,-1685608.2,-1745742.5,-1799712.9,-1844901.4,-1888510.9,-1927502.8,-1957462.9,-1975248.2,-2000693.2,-2058011.9,-2089525.6,-2117010.5,-2138111.5,-2152914.2,-2161169.5,-2162643.0,-2156095.2,-2140280.0,-2115249.5,-2083352.6,-2041688.8,-1991832.2,-1935618.1,-1874510.0,-1809416.5,-1744058.5,-1673629.2,-1595575.0,-1594512.5,-1543875.6,-1505205.4,-1470291.8,-1440446.9,-1414275.8,-1391519.2,-1372081.8,-1355621.6,-1342448.0,-1332320.1,-1325459.1,-1321757.4
