SM_6652_19,SM_6651_19,SM_6650_19,SM_6649_19,SM_6648_19,SM_6647_19,SM_6646_19,SM_6645_19,SM_6644_19,SM_6643_19,SM_6642_19,SM_6641_19,SM_6624_19,SM_6623_19,SM_6622_19,SM_6621_19,SM_6620_19,SM_6619_19,SM_6618_19,SM_6617_19,SM_6616_19,SM_6615_19,SM_6614_19,SM_6613_19,SM_6612_19,SM_6611_19,SM_6610_19,SM_6609_19,SM_6608_19,SM_6607_19,SM_6606_19,SM_6605_19,SM_6604_19,SM_6581_19,SM_6580_19,SM_6579_19,SM_6578_19,SM_6577_19,SM_6576_19,SM_6575_19,SM_6574_19,SM_6573_19,SM_6572_19,SM_6571_19,SM_6570_19,SM_6569_19,SM_6568_19,SM_6567_19,SM_6566_19,SM_6709_19,SM_6708_19,SM_6707_19,SM_6706_19,SM_6705_19,SM_6704_19,SM_6703_19,SM_6702_19,SM_6701_19,SM_6700_19,SM_6699_19,SM_6698_19,SM_6697_19,SM_6696_19,SM_6695_19,SM_6716_19,SM_6717_19,SM_6718_19,SM_6719_19,SM_6720_19,SM_6721_19,SM_6722_19,SM_6723_19,SM_6724_19,SM_6725_19,SM_6726_19,SM_6727_19,SM_6728_19,SM_6729_19,SM_6730_19,SM_6731_19,SM_6691_19,SM_6690_19,SM_6689_19,SM_6688_19,SM_6687_19,SM_6686_19,SM_6685_19,SM_6684_19,SM_6683_19,SM_6682_19,SM_6681_19,SM_6680_19,SM_6679_19,SM_6678_19,SM_6677_19,SM_6676_19,SM_6675_19,SM_6674_19,SM_6673_19,SM_6672_19,SM_6671_19,SM_6664_19,SM_6663_19,SM_6662_19,SM_6661_19,SM_6660_19,SM_6659_19,SM_6658_19,SM_6657_19,SM_6656_19,SM_6655_19,SM_6654_19,SM_6653_19
10994.145,10782.171,11638.361,14241.777,19525.633,28558.71,42427.098,62106.6,88155.16,120264.38,155861.64,188198.72,194961.52,158735.34,99404.98,45485.863,8026.9297,-13334.481,-25050.28,-34753.227,-48730.86,-66272.93,-80921.95,-89558.71,-91902.34,-87490.016,-75731.68,-56026.02,-28366.266,6548.154,46772.535,87888.46,104942.695,76588.055,31126.193,-6267.5146,-40576.8,-71395.5,-93290.15,-106406.23,-112703.664,-107335.77,-85660.53,-46843.027,9889.22,75003.195,129112.1,161365.42,166650.27,142292.53,103218.04,65043.43,30950.307,3405.2878,-16338.438,-27647.48,-30012.03,-23506.531,-8906.088,12858.262,40983.957,74249.26,110652.37,147215.44,169945.17,164916.73,132789.25,77640.64,11460.904,-45528.414,-84146.76,-105971.99,-112709.13,-106771.39,-92461.016,-70641.8,-41108.363,-9495.939,23483.65,63434.203,88599.016,72792.836,35636.38,938.6025,-28709.164,-52903.664,-71660.66,-84628.37,-91403.27,-91758.58,-85547.94,-72259.52,-54522.812,-39138.746,-27537.527,-13764.932,9796.693,49198.945,104314.234,159198.88,195289.25,194816.53,165051.8,130796.7,99020.12,72628.25,52147.926,37203.47,26909.664,20186.555,16003.716,13458.288,11898.486
13768.37,13889.168,15200.035,18365.1,24316.018,34145.246,48971.38,69784.04,97091.6,130468.19,167130.16,199860.3,206317.53,169242.17,108348.3,52320.098,12527.69,-11067.721,-24582.158,-35555.387,-50342.508,-68257.96,-82866.625,-91109.74,-92740.266,-87277.78,-74335.69,-53816.395,-26272.135,7099.0435,44162.746,80575.414,98384.64,72851.55,25290.623,-15528.651,-53730.293,-87835.19,-111673.61,-124784.734,-129401.516,-122152.39,-98563.125,-57002.297,3516.2854,73327.37,132518.73,171229.4,185207.81,162978.52,117649.96,72646.09,32583.678,241.62592,-22994.092,-36501.688,-39879.285,-33171.8,-16987.365,7929.217,40830.793,80408.54,124176.484,167681.45,190443.77,177951.72,137577.4,74967.59,2216.636,-59898.906,-102046.695,-125762.73,-132834.31,-126698.76,-111612.17,-87299.445,-54220.105,-19094.348,16995.992,58945.258,81274.71,65032.777,32785.355,1019.21704,-27338.465,-51375.574,-70586.34,-84243.06,-91681.18,-92536.51,-86641.98,-73592.88,-56010.953,-40407.48,-27909.32,-12485.44,13279.158,55137.902,112594.08,169171.33,206370.64,206428.69,176291.83,141039.31,108009.625,80291.16,58516.613,42380.93,31054.625,23529.97,18828.799,16045.036,14485.695
14962.224,14691.52,15277.984,17376.658,21920.438,30033.838,42916.645,61701.75,87112.47,119023.96,155066.75,188665.28,197672.4,163508.34,104581.97,49599.35,10688.276,-11660.777,-23927.9,-33714.152,-47124.96,-63713.305,-77333.234,-85142.55,-87075.87,-82671.78,-71301.52,-52500.996,-26316.92,7010.9976,46455.125,88171.5,108386.66,82533.57,36244.836,-2968.0254,-39463.42,-72587.11,-95902.914,-108421.25,-112385.36,-105186.234,-83273.73,-44899.004,11555.921,76863.48,131355.03,164760.4,172768.0,149610.77,109582.48,71129.85,37617.41,11070.354,-7766.3076,-18678.033,-21427.59,-15985.61,-2676.518,18035.63,45748.01,79606.39,117616.15,156094.89,178354.97,170711.47,136809.1,80564.125,13425.589,-44023.55,-82863.88,-105343.91,-113499.71,-109555.96,-96204.71,-72963.695,-40829.92,-6721.49,28612.713,70324.79,93344.98,74355.41,36875.082,2926.8044,-25269.541,-47886.508,-65401.336,-77886.92,-84979.92,-86123.33,-80896.4,-68695.63,-52058.31,-37518.863,-26237.977,-12626.148,10763.721,50687.508,106672.33,161369.56,196027.6,193727.61,162733.61,128241.47,96880.7,71291.6,51795.418,37866.24,28513.734,22597.893,19060.578,16990.297,15736.085
1183.2981,1875.7368,4526.091,9756.945,18428.045,31508.504,49948.227,74519.85,105491.0,142158.7,181424.39,215836.56,220765.0,177803.19,109130.516,46054.875,1612.7126,-24222.213,-38413.527,-49076.67,-63001.875,-79985.48,-93781.7,-101317.08,-102237.35,-95824.21,-81433.43,-58733.734,-28128.725,9355.945,51806.21,94781.625,117132.25,89868.9,36696.945,-9444.159,-52560.973,-91467.64,-119148.88,-134192.39,-138773.77,-130435.82,-105367.49,-61621.57,2113.3362,75734.625,138179.17,178530.6,192713.2,170148.28,125061.87,81262.62,42786.105,12123.269,-9640.559,-22197.457,-25383.814,-19222.102,-4044.7463,19694.033,51475.06,90139.98,133271.48,176575.67,199252.31,186101.97,143971.11,78216.484,1581.6757,-63938.027,-108610.03,-134269.72,-142826.48,-137238.23,-120722.66,-92555.914,-54124.895,-13218.682,28920.463,77058.57,101165.04,80120.44,41460.56,4637.0,-27437.84,-54183.684,-75525.875,-91240.76,-100862.97,-103775.56,-99427.89,-87192.234,-69838.734,-54107.08,-41079.055,-24532.63,3337.1484,49328.027,113918.266,178942.73,222211.94,223954.31,192561.8,154964.55,118817.76,87463.836,61801.25,41803.62,26914.283,16325.315,9185.556,4666.461,2116.0242
12371.613,12098.111,12860.811,15363.237,20583.787,29662.42,43771.473,63965.984,90840.09,124058.61,160912.7,194233.9,201214.05,164502.22,104493.625,49895.9,11606.156,-10576.103,-22754.117,-32534.438,-46329.066,-63527.66,-77762.28,-86022.586,-88113.41,-83545.26,-71839.836,-52778.055,-26793.902,5180.3438,41444.617,78007.734,95875.25,71392.01,26465.229,-11721.075,-47372.566,-79353.12,-101626.47,-113730.79,-118045.695,-111384.39,-89423.37,-50433.254,6883.47,73285.016,129432.52,165689.6,177767.0,155335.19,111644.555,68856.74,31127.027,901.3525,-20696.87,-33172.246,-36187.484,-29794.06,-14543.21,8901.646,39928.03,77449.93,119283.59,161343.55,184155.02,173325.56,135525.44,76210.06,6946.982,-52022.844,-91720.234,-113997.67,-120807.625,-115344.58,-101539.14,-79008.42,-48110.02,-15299.561,18581.113,58558.01,80145.65,63638.56,31094.479,7.6006203,-27047.021,-49561.56,-67370.48,-79994.92,-86860.7,-87556.125,-81827.234,-69120.89,-51992.445,-37062.035,-25575.121,-11509.823,12612.152,52548.086,108068.15,163352.62,199909.23,199422.4,168930.88,133784.02,101251.19,74318.83,53515.027,38427.137,28112.652,21436.354,17321.65,14831.76,13295.005
6508.878,6447.7827,7477.727,10258.029,15732.308,25036.344,39382.51,59912.387,87359.24,121584.28,160132.89,196210.16,205955.1,169729.17,107658.49,50133.246,9790.56,-13097.552,-25300.139,-34513.215,-47008.863,-62594.465,-75331.62,-82468.695,-83981.04,-79428.48,-68197.414,-49881.477,-24488.414,8000.9062,46899.074,88571.27,110090.586,84939.336,37525.93,-2654.206,-39622.16,-72854.91,-95895.61,-107446.26,-110116.03,-102921.8,-82363.06,-45336.227,10405.0,75721.1,130681.14,165197.64,176129.27,154338.9,113330.88,74951.48,42306.57,16998.71,-653.77466,-10833.141,-13561.99,-8842.3125,3218.246,22553.564,49216.035,82692.91,121219.234,161149.48,183371.7,173715.56,138102.84,80598.78,12597.612,-44909.797,-83086.484,-104698.195,-112313.48,-109005.016,-96959.95,-74053.41,-41348.12,-6176.3257,30929.523,74881.195,97572.0,76727.35,38773.66,4835.923,-22942.17,-44953.95,-61874.33,-74043.55,-81372.13,-83220.16,-78866.33,-67546.78,-51790.355,-38136.824,-27597.457,-14315.337,9448.515,50800.36,109702.52,168294.77,205512.9,202613.36,169111.47,131963.67,98138.1,70359.41,48959.934,33409.816,22722.154,15751.0625,11428.563,8835.625,7310.361
6458.1006,6282.402,7095.3696,9556.325,14603.1045,23352.705,36991.812,56638.387,83011.52,115946.97,152961.6,187295.94,195450.66,159027.2,98792.69,44240.41,6832.937,-13758.469,-24348.98,-32700.516,-45094.68,-61130.73,-74630.25,-82680.02,-85138.32,-81450.484,-70890.09,-52852.64,-27283.525,5598.0225,44781.56,86522.37,105257.52,78383.125,33811.598,-2877.717,-36587.25,-67194.11,-88793.87,-100668.88,-105077.484,-98805.375,-77993.96,-41136.12,13321.44,76329.664,128540.625,159459.4,164953.58,141563.81,103619.86,67257.766,35505.19,10272.733,-7681.7085,-18052.475,-20523.676,-15079.231,-2130.711,17700.9,43909.08,75685.16,111214.55,147204.08,169187.02,163985.66,133062.83,79699.85,15346.579,-39726.54,-76812.24,-98181.13,-105906.08,-101911.336,-89088.85,-67458.9,-37671.29,-6087.9087,26958.865,67143.82,91161.3,73285.195,35383.234,1549.1421,-26194.012,-48188.77,-65068.1,-77005.52,-83687.54,-84588.06,-79244.05,-66948.65,-50333.777,-36187.176,-25822.227,-13464.536,8480.041,46891.594,102266.555,158088.03,194416.12,192703.67,161260.1,125918.64,93585.76,67010.15,46567.582,31764.607,21650.578,15110.791,11098.307,8704.699,7271.6147
1894.225,1925.6864,3533.3372,7461.9697,14698.581,26305.512,43286.21,66453.734,96144.81,131736.14,170161.84,203841.05,208536.8,167568.5,104075.33,47264.047,7315.5967,-15886.579,-28175.47,-37705.582,-51364.13,-68677.29,-83287.445,-91991.33,-94333.914,-89676.97,-77406.12,-57206.758,-29528.94,4370.947,42060.38,79021.164,96264.914,70826.97,25089.928,-14012.078,-50730.746,-83711.96,-107038.84,-120499.31,-126139.625,-119632.19,-96181.3,-54741.914,5283.145,74066.99,131986.3,169410.08,181408.92,158060.98,113272.05,68803.92,29082.16,-3019.8496,-26053.621,-39330.938,-42391.434,-35327.54,-18892.54,6047.684,38715.004,77697.61,120410.95,162831.92,186356.22,176133.16,137575.33,76353.04,4622.029,-56940.633,-98831.336,-122327.92,-129057.61,-122347.9,-107013.305,-83334.52,-51414.0,-17691.027,16670.945,56741.785,78991.77,63228.027,30375.525,-1815.8514,-30445.139,-54605.1,-73834.03,-87425.04,-94813.23,-95753.26,-90037.77,-77094.72,-59564.645,-44194.45,-32119.398,-16624.156,10169.263,53363.51,112211.19,171324.22,211591.52,212772.14,181596.38,144385.81,109042.53,78943.45,54907.156,36753.5,23726.982,14805.888,8961.624,5263.184,3022.6284
1021.21844,1057.565,2339.3147,5530.3394,11571.248,21570.74,36694.562,58021.832,86219.83,121040.52,159859.17,195694.3,203860.23,165249.95,101896.164,44677.03,5655.5,-15644.158,-26508.02,-34861.484,-46991.12,-62652.938,-75844.33,-83702.24,-86057.26,-82285.49,-71602.28,-53424.504,-27693.04,5504.593,45334.06,88129.42,108325.625,81990.05,36499.6,-1444.9722,-36468.38,-68350.89,-90911.72,-103086.28,-107034.53,-100278.49,-79302.28,-42166.66,12884.529,76719.37,129726.086,161573.67,168203.47,145120.48,106606.91,69928.62,38166.816,13146.843,-4550.3696,-14780.551,-17328.209,-12168.428,406.4334,19972.15,46207.0,78370.414,114627.91,151513.31,173508.06,167293.2,135303.62,80850.055,15345.548,-40613.594,-78259.37,-100038.95,-108142.81,-104635.38,-91937.22,-69445.44,-38220.703,-5118.9263,29476.42,71026.64,94725.34,75303.49,36317.062,1806.4788,-26258.658,-48364.668,-65270.555,-77293.14,-84259.47,-85609.984,-80682.98,-68702.3,-52364.004,-38420.297,-28077.451,-15463.371,7164.2627,46994.1,104902.75,163953.23,202512.94,200877.38,168134.9,131135.3,97052.64,68750.4,46673.973,30384.62,18981.96,11383.466,6559.4775,3610.4478,1878.1991
-8260.334,-8234.401,-6966.159,-3771.4458,2339.9087,12562.016,28186.225,50447.918,80197.36,117359.5,159368.45,198970.28,208902.42,168906.64,103481.64,45104.484,5984.8257,-14745.172,-24568.096,-31423.482,-41635.13,-55174.84,-66439.31,-72854.15,-74466.84,-70815.67,-61172.61,-45165.92,-22759.771,6552.9976,42802.746,82744.25,104822.23,82318.125,37364.566,-1009.15546,-36531.637,-68485.375,-90335.74,-100685.78,-102581.17,-96310.16,-78318.625,-44256.223,9165.51,72952.86,126624.78,160569.02,173288.47,154212.92,115685.86,80626.33,51498.613,29202.137,13723.23,4747.441,2174.5596,6005.8384,16256.636,33046.83,56669.918,87015.9,122919.01,161238.77,182038.45,171430.53,136312.12,79810.11,12931.993,-42836.273,-78814.805,-98482.805,-105185.71,-102688.055,-92376.375,-70710.914,-38983.613,-4829.178,31452.367,74366.445,95159.99,73305.69,36321.086,4367.8315,-20743.182,-39979.617,-54450.94,-64899.79,-71550.18,-73685.35,-70132.51,-59851.84,-45492.457,-33618.06,-25123.668,-14019.541,7747.6914,47967.707,107907.66,170101.39,210527.89,206879.73,169866.06,129170.62,92343.734,62166.016,38890.34,21876.752,10068.287,2260.3374,-2662.564,-5650.777,-7396.393
417.48227,254.87556,1024.8436,3375.6306,8250.854,16809.77,30330.326,50078.066,76982.36,111156.195,150425.94,188328.08,199894.88,164349.75,102716.12,46255.33,7542.1533,-13596.84,-24198.213,-31896.992,-42866.97,-57064.047,-68807.7,-75483.016,-77132.43,-73284.1,-63152.855,-46197.637,-22153.783,9651.325,49153.3,92870.055,113125.14,85644.086,39377.97,1386.9974,-32767.324,-63163.418,-83862.73,-93734.0,-95713.26,-89963.336,-72938.305,-40359.555,10869.691,71823.62,122284.87,152539.94,160414.16,140686.78,106436.67,75298.07,49416.38,29588.314,15839.415,7917.1763,5758.2036,9372.595,18747.082,33939.023,55188.13,82362.23,114339.02,148097.61,167977.44,161209.72,130602.695,78274.75,15029.35,-38028.52,-72347.32,-91307.73,-97914.5,-95572.56,-85821.07,-65328.16,-34983.695,-1855.215,34131.94,78122.195,103240.05,82414.48,41344.46,6333.2295,-20894.252,-41482.277,-56729.992,-67508.12,-74122.664,-75942.375,-71999.664,-61394.34,-46696.855,-34452.824,-25606.748,-14258.803,7523.588,47118.21,104681.76,162464.5,198586.14,193705.75,158532.61,120810.52,87173.836,60041.715,39500.04,24827.771,14928.22,8602.837,4767.9253,2509.9722,1173.3978
2431.3281,2486.9517,3814.4624,7075.3384,13207.316,23318.459,38573.15,60045.797,88393.555,123368.305,162360.27,198405.7,206964.89,168628.72,104893.26,46730.63,6644.3438,-15535.024,-27047.018,-35808.695,-48127.668,-63806.094,-76848.92,-84410.35,-86357.15,-82100.695,-70896.72,-52259.785,-26213.691,7119.765,46870.434,89270.75,110178.5,84043.19,36906.88,-2593.1418,-38872.152,-71625.7,-94625.664,-106690.78,-110169.34,-103316.7,-82503.69,-45085.348,10882.525,76153.805,130834.09,164491.08,173092.3,150279.02,110388.29,72675.414,40238.4,14843.519,-3004.366,-13302.057,-15944.831,-10918.757,1568.4268,21254.0,47961.527,80994.04,118516.64,156988.39,179263.5,171343.62,137090.5,80449.23,13040.638,-44228.98,-82467.984,-104234.555,-111915.23,-108249.12,-95668.914,-72753.93,-40542.465,-6116.724,30112.363,73401.484,96853.84,76629.41,38013.73,3488.4043,-24826.771,-47298.26,-64583.74,-76965.45,-84279.6,-85936.71,-81267.48,-69514.28,-53329.66,-39402.312,-28855.254,-15783.907,7610.954,48562.5,107637.54,167384.17,206069.2,204238.31,171197.94,133906.61,99550.12,71000.086,48708.71,32241.758,20695.373,12982.997,8072.2886,5062.3633,3295.8398
2278.637,2173.2527,3448.6914,6872.367,13458.663,24300.578,40441.777,62755.85,91670.734,126676.31,164822.84,198632.05,203921.34,163996.67,102124.93,47173.7,8609.7295,-13651.734,-25199.246,-34216.613,-47537.098,-64628.746,-79166.28,-87962.805,-90595.39,-86470.49,-74917.45,-55497.97,-28539.678,4775.1807,41944.09,78359.83,94291.586,68218.664,23827.143,-13159.55,-47420.75,-77962.2,-99456.99,-112261.445,-118660.98,-113857.19,-92303.414,-52646.4,5622.347,72624.44,128875.4,164414.84,173558.23,149517.78,107128.67,65213.883,27770.488,-2424.765,-23997.605,-36314.91,-38971.99,-32110.152,-16520.062,6993.655,37722.508,74296.32,114304.6,154270.81,177867.2,170114.94,133990.89,75049.484,5651.367,-53715.13,-93568.81,-115191.24,-120431.21,-113153.25,-98616.766,-76923.734,-47541.496,-16332.815,15779.675,54207.4,77040.49,62665.137,30265.273,-1422.4238,-29498.701,-53082.484,-71749.63,-84783.91,-91654.63,-92185.93,-86181.805,-73059.12,-55460.98,-40194.21,-28572.342,-13942.755,11654.694,53169.438,109689.72,166502.5,205210.58,205747.98,174682.06,137979.66,103406.64,74225.67,51163.438,33968.613,21836.213,13705.709,8512.889,5293.7837,3335.1377
16338.323,15794.452,15752.789,16866.656,20074.578,26519.441,37438.7,54034.28,77132.67,106742.74,140661.48,172518.31,181061.78,149077.67,94636.445,44800.633,10352.7705,-8934.87,-19354.709,-28168.266,-41251.76,-57846.86,-71632.97,-79704.69,-81993.22,-78182.01,-67820.59,-50388.4,-25871.707,5365.2627,42175.78,80848.83,98171.57,72408.99,29494.895,-5669.363,-37848.64,-66730.37,-86785.375,-97765.99,-102094.6,-96388.336,-76549.49,-41040.812,11756.297,73210.086,124667.96,156083.6,162815.44,139668.5,100644.72,63187.46,30534.51,4583.6875,-13890.748,-24529.516,-27007.64,-21351.42,-8064.7144,12201.101,38959.336,71425.016,107856.42,144925.95,167054.9,160831.98,129206.96,76294.0,13295.778,-40241.43,-75928.37,-96006.914,-102593.984,-98117.125,-85918.83,-65887.55,-38198.42,-8673.59,22456.463,60833.85,83943.96,67797.66,32961.105,1227.6002,-25227.564,-46470.727,-62847.96,-74246.49,-80255.1,-80469.99,-74652.36,-62305.594,-45977.605,-32183.006,-22167.55,-10324.785,10632.421,46976.777,98510.76,149299.48,182089.45,180016.2,150225.11,117249.34,87597.64,63826.723,46166.617,33993.95,26228.627,21662.244,19190.096,17870.658,17035.541
9038.526,8663.735,8969.566,10608.745,14534.854,21935.54,34128.38,52425.367,77792.38,110403.69,148196.1,184820.98,196820.42,163976.81,105244.56,50383.168,11794.414,-10054.589,-21515.408,-30001.664,-41630.16,-56249.8,-68121.7,-74668.39,-76013.74,-71815.28,-61426.477,-44444.414,-20772.912,10040.168,47762.57,88854.61,109689.92,84243.13,37613.97,-1134.8,-36185.957,-67283.75,-88274.625,-98112.63,-99927.55,-93790.76,-76059.47,-42441.71,10153.35,72814.375,125400.625,158166.31,168608.03,148392.14,110801.79,76617.63,48206.453,26509.908,11514.894,2876.321,472.14682,4292.1636,14339.511,30725.43,53746.293,83269.58,118100.15,155113.47,176141.89,167275.11,133633.94,78608.55,13277.462,-41269.69,-76478.875,-95694.87,-102096.31,-99465.91,-89491.29,-68769.71,-38119.043,-4613.986,31700.121,75779.18,99082.74,78336.5,40312.926,7115.9404,-19286.81,-39695.09,-55100.44,-66125.29,-72895.8,-74726.55,-70724.82,-60095.113,-45331.613,-32771.68,-23262.445,-10998.902,11538.73,51050.125,106949.34,161635.45,195268.44,190002.94,155766.42,119373.48,87226.266,61632.5,42601.94,29355.197,20728.498,15470.966,12465.031,10777.06,9748.378
7063.3467,7160.5405,8794.5,12646.756,19640.889,30804.857,47140.57,69483.89,98197.71,132719.14,170141.8,203256.67,208833.89,169381.19,105934.32,48026.496,7256.785,-16610.072,-29994.365,-40684.19,-55285.14,-73239.664,-88059.43,-96551.336,-98333.07,-92842.195,-79585.71,-58243.543,-29153.49,6576.631,46699.953,86721.4,105388.76,78079.95,29567.05,-11239.809,-48770.457,-82202.2,-105699.37,-119004.39,-124502.14,-118544.58,-96346.76,-56189.875,2939.9883,71497.26,129886.52,167972.69,180470.02,157260.12,112782.375,69348.02,30935.012,91.368195,-21921.098,-34545.383,-37431.77,-30677.277,-14939.364,9027.914,40530.145,78378.38,120380.22,162636.11,185538.2,174169.08,134918.97,73646.69,2524.4204,-57946.48,-98552.35,-120932.8,-127062.414,-120551.32,-105719.83,-82117.2,-49797.652,-15010.263,21511.666,65097.91,89459.51,71892.78,35737.01,880.8571,-29731.916,-55286.85,-75496.57,-89849.78,-97800.016,-98997.85,-93242.17,-80004.04,-61935.188,-45838.566,-33022.395,-17223.617,9282.365,52353.1,111920.195,171570.98,211252.31,212032.16,181474.33,145304.77,111022.77,81860.14,58581.65,40995.59,28352.316,19659.807,13937.669,10307.483,8125.085
7770.2515,7748.466,8892.183,11849.654,17553.05,27137.115,41820.93,62754.633,90677.734,125489.234,164806.72,201905.72,212781.08,176904.6,113557.22,53613.37,10694.802,-14429.907,-28141.393,-38007.64,-50529.926,-65713.87,-77775.2,-84066.73,-84641.79,-79081.26,-66723.6,-47235.87,-20677.611,13102.67,53496.184,96547.97,119743.164,93768.98,42382.625,-1819.4725,-42614.938,-79139.17,-104252.43,-116419.66,-118685.37,-110581.27,-89043.76,-50856.098,7127.5957,75708.76,133840.81,171015.02,184641.89,164646.9,124498.62,87396.87,56125.51,31916.205,15030.369,5255.997,2484.4043,6698.216,17902.977,36214.645,61821.74,94332.336,132257.31,172083.78,193232.36,180692.7,141566.5,80332.195,8698.294,-51315.105,-90777.88,-113124.72,-121604.195,-118851.66,-106017.47,-80702.266,-44372.133,-5090.795,36247.85,84018.336,107305.69,84653.97,45178.32,9729.751,-19314.53,-42368.26,-60131.523,-73083.266,-81317.93,-84143.9,-80655.93,-70087.875,-54989.977,-41656.48,-30755.197,-16098.86,10082.26,54450.164,116245.96,176581.6,213877.22,209809.67,174898.95,136697.44,102081.055,73696.77,51818.363,35876.04,24853.404,17592.469,13027.902,10250.637,8610.507
6535.204,6408.0522,7272.6562,9784.946,14892.07,23751.322,37618.152,57701.11,84823.12,118968.79,157837.48,194797.1,205867.86,170759.31,109170.305,51665.348,11114.882,-12083.834,-24514.357,-33711.71,-45920.113,-61019.277,-73211.9,-79846.164,-80974.73,-76222.7,-64996.754,-46955.586,-22097.7,9794.399,48237.793,89706.24,111530.06,86411.67,38487.23,-1839.731,-38535.523,-71163.79,-93395.08,-104090.98,-106247.51,-99766.2,-80998.21,-45892.62,8376.27,72805.07,127301.266,162075.78,174739.66,154617.38,114668.266,78039.82,47412.227,23929.633,7663.968,-1711.4298,-4324.997,-194.38428,10680.866,28417.086,53268.953,84988.55,122192.51,161535.94,182853.17,171975.69,135982.72,78688.2,11282.263,-45109.59,-81802.49,-101973.805,-108695.79,-105730.99,-94883.96,-72912.52,-40718.914,-5565.776,32262.48,77614.87,100723.5,79224.64,40975.586,7043.6133,-20462.453,-42066.656,-58574.69,-70500.4,-77920.734,-80137.51,-76251.72,-65449.812,-50261.863,-37131.59,-26935.516,-13717.126,10241.855,51796.043,110547.55,168469.25,204610.28,200466.97,166075.92,128660.875,94987.99,67617.86,46752.85,31763.193,21592.854,15055.679,11066.13,8702.255,7305.6514
-9407.65,-9012.201,-6904.911,-2440.9846,5293.768,17368.152,34892.16,58863.43,89854.31,127511.02,169058.47,207262.94,215497.36,173680.72,105729.26,44372.11,2483.6978,-20587.637,-32295.21,-40685.98,-52246.23,-66914.586,-78929.266,-85565.44,-86710.45,-81733.875,-69880.04,-50838.773,-24700.379,8626.394,48518.902,91397.59,114325.195,89188.58,40253.527,-1313.1962,-39462.453,-73651.67,-97307.664,-109017.71,-111540.82,-104720.52,-84980.11,-48457.242,7534.9307,73765.805,129874.16,165956.86,179741.95,159465.92,118083.04,80042.69,48172.52,23710.809,6775.222,-2960.1252,-5637.434,-1280.4994,10111.716,28662.688,54616.37,87663.66,126308.64,167057.75,188664.58,176759.3,139268.52,80097.75,10619.321,-47721.812,-86015.016,-107347.64,-114672.93,-111564.28,-99783.69,-76266.37,-42190.668,-5138.095,34402.17,81145.234,104268.89,81289.04,41335.35,5879.886,-22953.29,-45657.473,-63058.562,-75743.11,-83875.27,-86738.59,-83201.09,-72362.055,-57082.77,-44076.18,-34220.414,-21255.584,3055.151,46404.92,109805.7,174901.42,217447.14,215867.31,180524.66,140430.06,103158.52,71731.95,46695.035,27693.535,13909.531,4321.7954,-2055.837,-6091.5024,-8429.681
9167.057,9584.3955,11619.689,15946.554,23466.48,35171.246,52013.324,74768.28,103719.75,138213.22,175237.84,207415.88,211922.05,171968.83,108372.09,50049.33,8336.968,-16668.152,-30889.99,-42207.723,-57388.215,-75807.56,-90944.51,-99566.64,-101224.62,-95321.86,-81412.34,-59358.14,-29696.943,6154.5884,45475.39,83499.945,101527.79,75326.81,26953.15,-15279.044,-55463.863,-91616.95,-117340.42,-132274.38,-138185.19,-130545.23,-104745.3,-60242.39,3205.1213,75296.6,135869.36,175147.44,188393.95,165474.97,119984.37,73972.33,32361.088,-1580.2627,-26138.975,-40475.82,-44031.445,-36840.26,-19663.611,6528.2544,40787.176,81414.125,125435.34,168328.75,191073.64,179631.81,139636.27,76068.63,1366.6102,-63299.363,-108023.625,-133725.98,-141677.77,-134761.4,-117749.4,-91416.26,-56248.984,-19190.975,17988.582,59979.375,82660.57,66407.445,32708.86,-1007.6355,-31543.875,-57652.047,-78581.04,-93414.96,-101474.37,-102511.91,-96433.42,-82833.52,-64376.188,-47725.63,-34146.996,-17317.719,10452.45,54525.08,114345.56,173659.72,213466.2,215280.7,185768.14,150119.81,115911.555,86466.34,62650.87,44386.91,31059.236,21825.02,15792.72,12082.346,10001.063
8301.417,8261.661,9385.845,12331.969,18030.16,27581.838,42142.28,62773.99,90112.664,123903.28,161574.81,196272.08,204577.45,167565.22,105407.195,48148.566,8163.697,-14467.304,-26616.965,-36081.082,-49178.48,-65582.984,-79158.93,-87014.3,-89003.13,-84560.35,-72982.37,-53762.223,-26949.053,7150.6133,47423.074,89942.4,110499.08,84090.88,36907.547,-2971.6409,-39977.016,-73567.55,-97311.09,-110154.16,-114326.586,-107174.95,-85051.12,-46142.617,11119.91,77336.3,132583.48,166336.03,174078.48,150557.73,110467.66,71993.93,38429.105,11825.86,-7038.3423,-17943.742,-20651.092,-15133.3,-1729.045,19080.492,46869.793,80747.13,118711.234,157140.83,179581.8,172142.06,137996.03,81080.84,13081.045,-45154.7,-84558.33,-107342.44,-115545.2,-111450.15,-97806.17,-74130.195,-41443.773,-6738.1143,29260.537,71773.664,95253.83,75857.945,37555.273,2875.1077,-25935.438,-49043.8,-66940.99,-79736.52,-87117.48,-88541.06,-83537.07,-71411.02,-54715.9,-40127.746,-28857.475,-15107.749,8750.164,49670.64,107814.91,165800.84,203167.5,201615.14,169848.12,133893.64,100754.51,73268.63,51892.316,36202.44,25295.252,18087.086,13550.602,10788.76,9151.145
