Ec;Rel;Erat_1;E50_1;c_1;phi_1;k0_1;Erat_2;E50_2;c_2;phi_2;k0_2;U_251_1;U_260_1;U_281_1;U_289_1;U_295_1;U_403_1;U_251_2;U_260_2;U_281_2;U_289_2;U_295_2;U_403_2;U_320_19.2;U_318_19.2;U_316_19.2;U_315_19.2;U_314_19.2;U_313_19.2;U_312_19.2;U_311_19.2;U_310_19.2;U_308_19.2;U_306_19.2
13.5;31.87;2.13;56.4;39.1;30.4;0.77;2.14;109;4.41;44.1;0.558;0;0.0025;-0.003252505;-0.00956724;-0.005064674;-0.008167422;-0.004590688;-0.010467556;-0.007474639;-0.001518756;-0.00093379;-0.001725484;-0.000296026;-0.003593566;-0.011019321;-0.0168973;-0.024686042;-0.028818829;-0.025392303;-0.01861167;-0.012091634;-0.003864663;-0.000440387
12;39.37;2.82;54.4;30.7;29.1;1.08;2.95;119;5.85;42.9;0.462;0;0.0025;-0.003703174;-0.00991954;-0.005441615;-0.00727966;-0.003767595;-0.010122585;-0.007254836;-0.001188763;-0.000553508;-0.000794675;-4.85966E-05;-0.003622558;-0.011750907;-0.017480157;-0.025592217;-0.029749433;-0.02622621;-0.019197807;-0.012465871;-0.00345346;-0.000132718
13.9;67.44;2.14;69.1;26.5;28.6;0.868;2.46;118;5.89;43.4;0.554;0;0.0025;-0.00312506;-0.009323401;-0.004722535;-0.007277454;-0.00365188;-0.009618545;-0.006803492;-0.000939108;-0.00038004;-0.000873074;-0.000171141;-0.003369513;-0.010639498;-0.0162635;-0.023906486;-0.027956357;-0.024641994;-0.018016303;-0.01164057;-0.003522114;-0.000307757
12.4;41.77;2.61;67.6;35.2;29;0.621;2.65;128;5.45;42;0.478;0;0.0025;-0.004746597;-0.010249402;-0.005512902;-0.007405558;-0.00408921;-0.009607922;-0.006491794;-0.000930118;-0.00032977;-0.000622374;0.000204284;-0.003006133;-0.011033064;-0.017454414;-0.025801282;-0.030201996;-0.026394539;-0.01902967;-0.012171565;-0.003413416;4.78637E-05
13.3;42.34;2.36;67.6;20.4;30.7;0.898;2.94;141;4.6;40.7;0.571;0;0.0025;-0.002641124;-0.008641008;-0.003657734;-0.005751475;-0.002363771;-0.008427102;-0.005914591;-9.81772E-05;0.000475738;0.000373862;-9.35884E-05;-0.003088773;-0.009992375;-0.015367489;-0.022742897;-0.02668374;-0.023529142;-0.017160453;-0.010998304;-0.003237742;-0.000238284
13.3;60.1;2.17;68.8;32.1;31.3;1;2.45;131;3.43;43.9;0.563;0;0.0025;-0.002530028;-0.008891428;-0.0042548;-0.006698669;-0.00315116;-0.009371191;-0.006794535;-0.000770606;-0.000183057;-0.000517336;-0.00026368;-0.003486489;-0.010626864;-0.015991604;-0.023412649;-0.027355473;-0.024183022;-0.017781757;-0.011503273;-0.003486879;-0.000381218
13.6;51.15;2.35;66.6;31.4;30.3;0.67;2.05;120;4.97;42.5;0.61;0;0.0025;-0.002685512;-0.008940504;-0.004201911;-0.007434312;-0.00389464;-0.009763809;-0.006864559;-0.000942467;-0.000362213;-0.001106923;-0.000330196;-0.003343232;-0.010231053;-0.015973397;-0.023465768;-0.027510481;-0.024234882;-0.017734617;-0.011450916;-0.003791216;-0.000508
14.4;59.19;2.52;68.3;28;29.4;0.966;2.44;151;6.37;44.1;0.516;0;0.0025;-0.003259571;-0.009320255;-0.004720932;-0.006656382;-0.002879199;-0.00875592;-0.006023866;-0.000281487;0.000245838;-3.39646E-05;5.25329E-05;-0.003037459;-0.010301516;-0.015733726;-0.0233446;-0.027358178;-0.024054758;-0.017441763;-0.011162217;-0.00303048;-6.06609E-05
12.8;36.46;2.45;69.1;31.2;30.6;0.876;2.84;135;3.62;41.4;0.531;0;0.0025;-0.003271542;-0.009200532;-0.004354437;-0.006356371;-0.002980987;-0.008964021;-0.006263023;-0.000456141;0.000138135;-1.32845E-05;-2.02979E-05;-0.003158954;-0.010509311;-0.016151678;-0.023880642;-0.02795606;-0.024595486;-0.017877916;-0.011482817;-0.003295271;-0.000153919
14.1;54.53;2.9;66.5;38.3;30.2;1.04;2.65;134;5.3;40.6;0.618;0;0.0025;-0.001573358;-0.008057445;-0.003212833;-0.005828209;-0.002162728;-0.008565956;-0.006223493;-0.00017046;0.000389308;9.76815E-05;-0.000381882;-0.003386262;-0.009869329;-0.014835885;-0.021678517;-0.02542457;-0.022581292;-0.016722813;-0.010799691;-0.003417873;-0.000523378
13.4;30.64;2.91;66.2;19.8;30.3;0.614;2.96;128;5.49;41.1;0.522;0;0.002;-0.004187266;-0.009664448;-0.004739002;-0.006634289;-0.003316643;-0.00871177;-0.005858985;-0.000396898;0.00015615;-0.000033912;0.000185846;-0.002788522;-0.010265565;-0.016399901;-0.024382256;-0.02864121;-0.025048219;-0.01802577;-0.011470521;-0.003256268;7.7678E-06
12.8;33.33;2.58;65.4;29.6;29;1.08;2.53;137;5.47;41.8;0.641;0;0.0025;-0.001042646;-0.007673859;-0.002772914;-0.005573629;-0.00213803;-0.00885869;-0.006626236;-0.000361389;0.000262262;2.68819E-05;-0.000573141;-0.003650474;-0.010081428;-0.014986781;-0.02172357;-0.025426518;-0.022660932;-0.016925538;-0.011004788;-0.003662483;-0.000716716
11;36.81;2.77;69.7;31.9;28.9;0.811;2.72;136;3.4;40.8;0.492;0;0.0025;-0.003913442;-0.009713382;-0.004874836;-0.006766539;-0.003675456;-0.009662662;-0.006802731;-0.000876829;-0.000189001;-0.000316763;0.000030177;-0.003313337;-0.01126832;-0.017360125;-0.02556442;-0.029831277;-0.026187787;-0.019021895;-0.012250328;-0.003502684;-0.000100206
12.1;40.66;2.79;60.2;31;30.7;0.969;2.72;148;4.32;42.2;0.644;0;0.0025;-0.001273324;-0.007617383;-0.002524627;-0.005083966;-0.001931037;-0.008531581;-0.006382851;-0.000221445;0.000427972;0.00039212;-0.000503701;-0.00352554;-0.009992429;-0.015080217;-0.021956263;-0.0257206;-0.022871207;-0.017003547;-0.011017474;-0.00368198;-0.000668527
13.4;38.68;2.8;71.4;28.8;30.2;0.622;2.46;125;3.95;42.1;0.601;0;0.0025;-0.002928761;-0.008853808;-0.00390849;-0.006598189;-0.003296946;-0.009054305;-0.006351485;-0.000604346;-0.000030115;-0.0004212;-0.000195963;-0.003128273;-0.010019564;-0.015841752;-0.023373349;-0.027450377;-0.024140444;-0.017575115;-0.01128786;-0.003649221;-0.00038839
13.1;41.21;2.58;60.7;29.5;29.6;0.895;2.1;127;4.15;41.9;0.6;0;0.0025;-0.002197415;-0.008701431;-0.004025402;-0.007071364;-0.00347897;-0.009718097;-0.006984769;-0.000856205;-0.000248421;-0.000855501;-0.000390454;-0.003535282;-0.010450028;-0.015865082;-0.023179954;-0.027115934;-0.023979837;-0.017674478;-0.011451276;-0.003690929;-0.000533028
13.2;45.84;2;72.3;26.1;31.8;0.933;2.05;139;3.98;39.4;0.484;0;0.0025;-0.00404206;-0.010269684;-0.005898316;-0.008159261;-0.00426267;-0.010125378;-0.006954495;-0.00102779;-0.000439081;-0.001046112;8.78455E-05;-0.003329795;-0.011319511;-0.017216044;-0.025340995;-0.029560793;-0.025950452;-0.01885775;-0.012154588;-0.003325091;-1.19415E-05
11.5;60.28;2.88;57.8;17.5;30.1;1.03;2.63;135;5.74;41.9;0.558;0;0.0025;-0.002308052;-0.00864443;-0.003803383;-0.006164518;-0.002974823;-0.009450147;-0.006959835;-0.000757194;-7.76029E-05;-0.000222243;-0.000318932;-0.003624206;-0.010876019;-0.016268244;-0.02375515;-0.027700577;-0.024520582;-0.018088551;-0.011736437;-0.003602433;-0.000434307
11.7;41.66;2.85;65.9;23.6;30.1;0.755;2.28;145;4.71;42.1;0.472;0;0.0025;-0.00444721;-0.010208452;-0.005573674;-0.007487084;-0.004099362;-0.009926025;-0.006793517;-0.000990128;-0.000345786;-0.000660454;0.000146787;-0.003202046;-0.011346365;-0.017608734;-0.025958017;-0.030305691;-0.02652782;-0.019190168;-0.012318765;-0.00340374;2.60994E-05
11.3;32.84;2.01;68.4;34.4;29.1;0.814;2.39;133;4.81;42.4;0.488;0;0.0025;-0.00398798;-0.009909011;-0.005243782;-0.007364131;-0.004129462;-0.010138954;-0.007144745;-0.001193084;-0.000518242;-0.000822664;-1.75294E-05;-0.003433627;-0.011468045;-0.017606614;-0.025845826;-0.030124411;-0.026446087;-0.019237947;-0.012421834;-0.003599513;-0.000137916
12.9;66.55;2;62.8;22.8;28.6;0.805;2.81;146;4.1;39.8;0.61;0;0.0025;-0.002239483;-0.008237226;-0.003099105;-0.005428139;-0.002162665;-0.008274199;-0.005844487;0.000016191;0.000611228;0.000515237;-0.000190863;-0.003087915;-0.009722133;-0.015105612;-0.022323813;-0.026230661;-0.023153113;-0.016931964;-0.010854264;-0.003395757;-0.000364612
11.1;37.69;2.48;63.9;23.2;29.5;0.799;2.42;120;4.47;42.6;0.618;0;0.0025;-0.00195526;-0.008256335;-0.003262452;-0.006322864;-0.00344646;-0.009868624;-0.007390652;-0.001164872;-0.000451999;-0.000767906;-0.000589374;-0.00380251;-0.010755316;-0.016377922;-0.023773137;-0.027747644;-0.024593245;-0.018246286;-0.011903335;-0.004139395;-0.000764286
15;67.32;2.3;61.9;28.1;29.7;0.789;2.36;112;4.04;41.2;0.608;0;0.0025;-0.002460549;-0.008802546;-0.004103625;-0.007193089;-0.00344002;-0.009359216;-0.006627763;-0.00075479;-0.000227615;-0.000921448;-0.000334201;-0.003336594;-0.01007246;-0.015538039;-0.022788828;-0.026733654;-0.023613257;-0.01734531;-0.011203999;-0.003650774;-0.000502694
12.3;44.11;2.64;58.4;29.5;29;1.1;2.14;134;5.81;42.9;0.601;0;0.0025;-0.001577987;-0.008330975;-0.003690117;-0.006618842;-0.003089305;-0.009737885;-0.007222639;-0.000855333;-0.000203018;-0.000650864;-0.000514562;-0.003785815;-0.010691269;-0.01581472;-0.022926558;-0.026741356;-0.023759503;-0.017673641;-0.011509901;-0.00370065;-0.000628059
13;63.77;2.9;55.5;28.5;31.3;1.09;2.25;123;4.74;41.7;0.622;0;0.0025;-0.001359599;-0.008166898;-0.003484911;-0.006614458;-0.002987873;-0.009658937;-0.007168845;-0.000828006;-0.000205947;-0.000742249;-0.000587438;-0.003797303;-0.010492381;-0.015522074;-0.022448074;-0.026212944;-0.023334032;-0.017417843;-0.011357346;-0.003757013;-0.00071455
11.3;37.34;2.15;64.8;36.6;30.7;0.94;2.94;140;6.18;41.8;0.537;0;0.0025;-0.002809269;-0.008819807;-0.003847396;-0.005856561;-0.002799499;-0.009135856;-0.006573339;-0.000544374;0.000133679;0.00014386;-0.000158159;-0.003392777;-0.010756711;-0.016328054;-0.024025364;-0.028055437;-0.024750354;-0.01811217;-0.01168824;-0.003468277;-0.000283675
11.7;48.07;2.86;63.9;27.6;31.5;0.687;2.9;143;4.14;41.4;0.586;0;0.0025;-0.002750439;-0.008489207;-0.003269165;-0.00548593;-0.002576346;-0.008568214;-0.006115951;-0.000296388;0.000353338;0.000367425;-0.000161653;-0.003135269;-0.010092085;-0.015845533;-0.023408461;-0.027455198;-0.024172405;-0.017616583;-0.011310895;-0.003578343;-0.00034726
13.6;60.29;2.46;63.5;33.2;29.8;0.696;2.15;131;6.48;40.6;0.511;0;0.002;-0.004217808;-0.010125604;-0.005576938;-0.007956373;-0.004254798;-0.009760718;-0.006596594;-0.000908286;-0.00034412;-0.000942664;0.000110007;-0.003081281;-0.01081692;-0.016950278;-0.02504322;-0.029322129;-0.025662843;-0.018546654;-0.011879271;-0.003380625;-2.70142E-05
13.1;40.36;2.47;72.7;31;29.7;1.07;2.67;128;5.01;43.1;0.627;0;0.0025;-0.00123647;-0.007820397;-0.002957479;-0.005727435;-0.002323117;-0.008977385;-0.006760609;-0.000556111;5.18899E-05;-0.00018557;-0.00058241;-0.003701289;-0.010222203;-0.015188838;-0.021989195;-0.025715964;-0.022915974;-0.017118499;-0.011144411;-0.003719609;-0.000726763
13.5;64.35;2.75;63.4;40.8;31.1;1.09;2.44;147;5.67;42.2;0.621;0;0.0025;-0.001382884;-0.007955164;-0.003151456;-0.005726715;-0.00208191;-0.008630091;-0.006324468;-0.0001661;0.000420124;0.000176657;-0.000408296;-0.003444964;-0.009946303;-0.01485329;-0.021672914;-0.02539743;-0.022573572;-0.016744226;-0.010820146;-0.003407682;-0.000537667
12.7;68.7;2.68;62.7;32.3;30.8;0.703;2.68;140;4.28;42.9;0.569;0;0.0025;-0.003105505;-0.008877005;-0.003873183;-0.006060036;-0.002888829;-0.008691938;-0.006117944;-0.000396215;0.000200126;7.35184E-05;-8.02725E-05;-0.003058994;-0.010127065;-0.015915602;-0.023549361;-0.027627835;-0.024279175;-0.017621784;-0.011291182;-0.003448038;-0.000250798
14.3;61.51;2.57;66.2;33.3;28.7;0.921;2.75;92.3;4.45;42.4;0.629;0;0.0025;-0.001744294;-0.008345603;-0.003608595;-0.006993136;-0.003506664;-0.009871855;-0.007395772;-0.001297091;-0.000732548;-0.001392445;-0.000688681;-0.003874687;-0.010539791;-0.015815236;-0.022801423;-0.026639983;-0.02371192;-0.017725635;-0.011608362;-0.00408287;-0.000856719
13.4;54.83;2.49;58.5;27.5;29.7;0.962;2.37;126;4.78;42.6;0.605;0;0.0025;-0.001883001;-0.008379586;-0.003631056;-0.006499979;-0.002952371;-0.009306874;-0.006792037;-0.000683947;-9.16397E-05;-0.000531327;-0.000435663;-0.003545367;-0.010282324;-0.015516506;-0.022622319;-0.026473366;-0.023472955;-0.017369669;-0.011261413;-0.003653613;-0.000580795
13.1;37.75;2.1;64.8;31.8;29.9;0.87;2.31;128;5.54;42.3;0.623;0;0.0025;-0.001939366;-0.008344414;-0.003521568;-0.006463017;-0.003021818;-0.009296219;-0.006740245;-0.000662199;-5.82766E-05;-0.000503098;-0.000432496;-0.003486777;-0.010178827;-0.015532142;-0.02269355;-0.026581246;-0.023536261;-0.017376743;-0.011246705;-0.003713584;-0.000592163
14.7;45.31;2.77;62.8;25.9;30.4;0.811;2.89;132;6.66;42.2;0.627;0;0.0025;-0.002021631;-0.008089483;-0.00309023;-0.005549374;-0.002100989;-0.008112624;-0.005783915;-3.50811E-05;0.000487238;0.000290711;-0.000284816;-0.003104434;-0.009482075;-0.014722038;-0.021697093;-0.025530554;-0.022580119;-0.016578373;-0.01064194;-0.003439198;-0.000472467
13.1;39.42;2.62;71;36.7;31.2;0.795;2.83;147;4.34;41.3;0.59;0;0.0025;-0.002596453;-0.008483812;-0.003400259;-0.005565838;-0.002298557;-0.008273443;-0.005802024;-3.45042E-05;0.000545695;0.000469125;-0.000108655;-0.003014752;-0.009787391;-0.015265206;-0.022629667;-0.026586587;-0.023421654;-0.017055681;-0.010912704;-0.00331946;-0.000277043
14.9;36.13;2.92;59.5;29.3;29.4;1.01;2.36;117;6.28;42.8;0.494;0;0.0025;-0.003764206;-0.010127317;-0.005909056;-0.008267482;-0.004162759;-0.010071082;-0.007079718;-0.001204639;-0.000681306;-0.001346542;-1.92412E-05;-0.003448628;-0.01124752;-0.01690413;-0.024800604;-0.028914753;-0.02546055;-0.018586637;-0.01203335;-0.003360112;-0.000113636
12.5;36.64;2.74;62.5;24.6;29.1;0.874;2.04;136;3.82;42.1;0.523;0;0.0025;-0.003507261;-0.009733245;-0.005212406;-0.007739352;-0.004156974;-0.010104618;-0.007096482;-0.001101315;-0.000477739;-0.001035733;-9.12361E-05;-0.003435945;-0.011128619;-0.016979601;-0.024943428;-0.029099334;-0.025583087;-0.018641511;-0.012042639;-0.003532331;-0.000204856
12.8;36.35;2.79;61.3;29.1;31.6;0.727;2.11;118;5.37;40.5;0.598;0;0.0025;-0.002654028;-0.008970095;-0.004212719;-0.007412206;-0.003981033;-0.009970528;-0.0070843;-0.001050728;-0.000431482;-0.001127103;-0.000353311;-0.003477252;-0.010506334;-0.016244272;-0.023810446;-0.027862387;-0.024568327;-0.018021978;-0.01166465;-0.003843812;-0.000518486
15.6;54.6;2.05;60.5;30;28.7;0.613;2.37;142;5.77;41.1;0.586;0;0.002;-0.003242168;-0.009030149;-0.004179682;-0.006558978;-0.002847929;-0.008237232;-0.005456694;2.99239E-05;0.000512446;9.50157E-05;6.37731E-05;-0.002660602;-0.009393848;-0.01510839;-0.022567;-0.026615283;-0.023308419;-0.016773134;-0.010637174;-0.003159822;-0.000120991
12.7;65.46;2.36;66.3;35.9;29.2;0.88;2.81;122;5.43;41.9;0.585;0;0.0025;-0.002500524;-0.008661045;-0.003766177;-0.006230913;-0.002986693;-0.009142512;-0.006654441;-0.000690107;-7.82808E-05;-0.000295841;-0.000290067;-0.003432007;-0.01045233;-0.015948046;-0.023378743;-0.02734624;-0.024166785;-0.017759673;-0.011484839;-0.00361809;-0.00043996
12;30.52;2.06;67.8;19.3;28.6;0.944;2.83;107;5.31;41.7;0.475;0;0.0025;-0.003902736;-0.010051187;-0.005550919;-0.007737284;-0.004330175;-0.010447722;-0.007494251;-0.001485136;-0.000843566;-0.001229784;-8.57234E-05;-0.00364662;-0.011770401;-0.01774046;-0.02593338;-0.030170506;-0.02657972;-0.019454138;-0.012651425;-0.003687801;-0.000205598
13.3;38.85;2.54;64.6;32;30.1;1.07;2.62;130;6.79;43.4;0.568;0;0.0025;-0.002190473;-0.008621486;-0.003921655;-0.006335093;-0.002794563;-0.009170843;-0.006693744;-0.000617382;-2.82178E-05;-0.000297788;-0.000307423;-0.003509832;-0.010510671;-0.015697008;-0.022936014;-0.026804775;-0.023750164;-0.017529655;-0.01135203;-0.003449148;-0.000424555
11.1;42.84;2.19;62.7;34;31.2;0.975;2.68;112;4.61;41.4;0.476;0;0.0025;-0.003722468;-0.009963509;-0.005433787;-0.007662588;-0.004399199;-0.010711752;-0.007770176;-0.001589611;-0.00089303;-0.001246001;-0.000150805;-0.003796545;-0.012011003;-0.017987967;-0.026228284;-0.030458394;-0.026854966;-0.019702813;-0.012846004;-0.003789061;-0.000257558
12.2;52.73;2.34;71.1;24.3;29.4;0.62;2.02;104;4.71;41.5;0.578;0;0.0025;-0.003273909;-0.009557836;-0.004911585;-0.008412135;-0.005142611;-0.010977051;-0.007847906;-0.00179502;-0.001142638;-0.002053175;-0.000396032;-0.003700264;-0.011180016;-0.017343156;-0.025266899;-0.029483134;-0.025954815;-0.019032089;-0.012395369;-0.004179949;-0.000564245
12.2;33.1;2.4;60.7;34.7;31;0.692;2.13;122;4.74;43.1;0.589;0;0.0025;-0.002847243;-0.009018493;-0.004232104;-0.007251127;-0.00401641;-0.009970043;-0.007157149;-0.00115606;-0.000513318;-0.001072687;-0.000337282;-0.003490999;-0.010660818;-0.01653855;-0.024231784;-0.028334301;-0.024960864;-0.018283095;-0.011840041;-0.003898512;-0.000505165
13.3;66.18;2.28;63;29;30.5;1.05;2.13;137;4.68;41.8;0.468;0;0.0025;-0.003806771;-0.010192549;-0.005922282;-0.008106028;-0.004145041;-0.010208348;-0.00715782;-0.001135735;-0.00055146;-0.001122137;2.31841E-05;-0.00349163;-0.011525914;-0.017244535;-0.025306338;-0.029456917;-0.025914637;-0.018902078;-0.012230874;-0.003321045;-5.14756E-05
12.8;54.31;2.58;56.8;25.3;29.9;0.756;2.54;136;3.97;41.9;0.52;0;0.0025;-0.003766007;-0.009569427;-0.004790659;-0.006867925;-0.003479253;-0.00919091;-0.006346257;-0.000631549;-3.96994E-05;-0.000307683;5.13428E-05;-0.003085892;-0.010622127;-0.016558765;-0.024495402;-0.028685166;-0.025161993;-0.01821986;-0.011674474;-0.003349867;-9.29975E-05
12.9;30.27;3;55.1;26.6;31.1;0.86;2.75;118;5.35;42;0.546;0;0.0025;-0.003057013;-0.009150235;-0.004380209;-0.006759781;-0.003412347;-0.009402621;-0.006742936;-0.000849359;-0.000250259;-0.000549578;-0.000178359;-0.003384644;-0.010682465;-0.016341671;-0.02402834;-0.028087944;-0.024762476;-0.01811082;-0.011702013;-0.003562677;-0.0003208
14.1;67.44;2.48;62.3;25.4;30.9;0.859;2.81;136;3.85;41.9;0.452;0;0.0025;-0.004619841;-0.01030222;-0.005757299;-0.007308432;-0.003518071;-0.009077356;-0.006045646;-0.000526074;-2.5658E-06;-0.000295058;0.000315499;-0.002892482;-0.010859811;-0.01684055;-0.025012836;-0.029301507;-0.025644988;-0.018488029;-0.011804087;-0.003004926;0.000180423
12.3;66.3;2.42;65.9;32.1;30.6;0.927;2.25;121;4.61;41.8;0.562;0;0.0025;-0.002700306;-0.009130872;-0.004507424;-0.007318938;-0.003891587;-0.010115318;-0.007334217;-0.001181859;-0.000538768;-0.001061637;-0.000329006;-0.003667984;-0.011026748;-0.016630106;-0.024274403;-0.0283028;-0.025004024;-0.01840446;-0.011961035;-0.003746466;-0.000451636
13.1;45.38;2.47;58.5;41.3;31.2;0.781;2.32;118;5.23;41.4;0.5;0;0.0025;-0.004147802;-0.010182295;-0.00569847;-0.00812628;-0.004521761;-0.010207981;-0.007104164;-0.001292384;-0.000702865;-0.001298712;6.5755E-06;-0.003362213;-0.011279355;-0.01739044;-0.025544997;-0.029815622;-0.026167281;-0.019023113;-0.012276657;-0.003571047;-0.000122972
12.9;66.48;2.25;67.7;31;30.8;0.675;2.86;137;4.71;42.2;0.489;0;0.002;-0.004426528;-0.009886308;-0.005048;-0.006754361;-0.003432153;-0.0088907;-0.00598934;-0.000497397;7.43363E-05;-8.30122E-05;0.000230229;-0.002847247;-0.01059232;-0.016770646;-0.024910532;-0.029213596;-0.025538316;-0.018378725;-0.011705274;-0.00320785;7.12811E-05
12.7;63.18;2.5;63.1;33.8;31.4;0.982;2.19;124;3.18;41;0.466;0;0.0025;-0.004039728;-0.010373731;-0.006087205;-0.008419538;-0.004619282;-0.010689774;-0.0075189;-0.001477091;-0.000863204;-0.00148723;-1.55432E-05;-0.003614051;-0.011826388;-0.017763764;-0.025980888;-0.030212827;-0.02658231;-0.019421179;-0.012608509;-0.003550211;-0.000107243
13.8;39.21;2.45;61.6;27.3;28.4;1.07;2.22;139;5.51;42.7;0.568;0;0.0025;-0.00224308;-0.008787516;-0.004215979;-0.006783416;-0.002950794;-0.00928032;-0.006641598;-0.000542941;2.91221E-05;-0.000420389;-0.000255856;-0.003429031;-0.01041338;-0.015581165;-0.02281987;-0.026687255;-0.02361309;-0.017378062;-0.011224872;-0.003342549;-0.000362731
11.4;65.94;2.74;50.6;29.4;31.4;1.08;2.78;121;4.99;42.6;0.616;0;0.003;-0.001221009;-0.007812253;-0.002861562;-0.005690489;-0.002687868;-0.009530524;-0.00734245;-0.000958115;-0.000257246;-0.000395469;-0.000689883;-0.003993534;-0.01079898;-0.015923858;-0.022923896;-0.026707854;-0.023820333;-0.017865233;-0.011705257;-0.003998713;-0.0008297
13;65.36;2.42;70.1;38.5;31.8;1.03;2.69;140;5.84;41;0.544;0;0.0025;-0.002727671;-0.008961502;-0.004209853;-0.006307325;-0.002763505;-0.008963341;-0.006359961;-0.000378532;0.00021566;2.23879E-05;-0.000106248;-0.003288241;-0.010504452;-0.015840655;-0.023341743;-0.027299017;-0.024089351;-0.017615639;-0.011340791;-0.003237982;-0.000216232
11.5;32.78;2.16;67.1;26.6;29.8;0.628;2.98;110;3.92;42.2;0.636;0;0.0025;-0.002094531;-0.008042536;-0.002769952;-0.005707795;-0.003073992;-0.009278488;-0.006968116;-0.000993171;-0.0003142;-0.000464499;-0.000582803;-0.003632623;-0.010373336;-0.01613087;-0.023481801;-0.027478045;-0.024338592;-0.018023683;-0.011737431;-0.004239098;-0.000808829
12.8;65.71;2.92;64.2;31.3;29.9;0.634;2.22;145;4.42;41.5;0.508;0;0.002;-0.004286582;-0.009943796;-0.005198125;-0.007316675;-0.003867736;-0.009323685;-0.006274799;-0.000660444;-7.17209E-05;-0.00045313;0.000168366;-0.002928472;-0.010629484;-0.016857488;-0.024989376;-0.029291328;-0.02559695;-0.018433625;-0.011753754;-0.003318708;1.83498E-05
12;51.7;2.52;67.7;37.2;29.3;1.04;2.76;138;3.81;42.3;0.519;0;0.0025;-0.00290136;-0.009096129;-0.004342865;-0.006355427;-0.003022276;-0.009314125;-0.006724403;-0.000670583;-2.90739E-05;-0.000151814;-0.000136272;-0.003454671;-0.010953382;-0.016425647;-0.024130512;-0.028143842;-0.024841107;-0.018195912;-0.011761474;-0.003383451;-0.000241474
11.9;67.64;2.91;65.3;38.4;31.4;0.711;2.51;129;5.29;40.5;0.535;0;0.0025;-0.003707775;-0.009540215;-0.004686783;-0.00696723;-0.003759002;-0.009536337;-0.006666858;-0.000838948;-0.000196593;-0.000493237;-2.44158E-05;-0.003218581;-0.010817317;-0.016883533;-0.024895284;-0.02912052;-0.025555156;-0.018544275;-0.011922214;-0.003553823;-0.00017535
12.9;54.24;2.84;60.6;21.2;29.2;0.975;2.95;134;3.63;42.1;0.609;0;0.0025;-0.001773142;-0.008038345;-0.00302788;-0.005443636;-0.002192076;-0.008614518;-0.006349239;-0.000322348;0.000281757;0.000196758;-0.000386784;-0.003443515;-0.010094046;-0.015249044;-0.022276986;-0.026090797;-0.023151573;-0.017128952;-0.011079456;-0.003551144;-0.000538948
11.9;56.57;2.44;71.1;36;29.6;1.1;2.46;133;4.21;43.9;0.453;0.0005;0.0025;-0.003794473;-0.010118011;-0.005748662;-0.007669092;-0.004051625;-0.010452166;-0.007482615;-0.001339039;-0.000696025;-0.001049377;-4.41192E-05;-0.003698045;-0.011978146;-0.0177525;-0.025944412;-0.030116774;-0.026536621;-0.019430025;-0.012628605;-0.00346876;-0.000110039
13.1;32.68;2.67;59.5;35.7;30.6;1.09;2.52;119;4.96;41.1;0.509;0;0.0025;-0.003081262;-0.009569195;-0.005131079;-0.00749412;-0.003752648;-0.01000843;-0.007198064;-0.001085557;-0.0004858;-0.000954224;-0.00016378;-0.003618126;-0.011278183;-0.016754923;-0.024501275;-0.028531218;-0.02520187;-0.018511875;-0.012024011;-0.003462884;-0.000253799
